YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W01,25536,0,5,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W01,0,0,0,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age60_69,JANSS,
2021-W01,0,0,0,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W01,0,0,0,0,,PL22,37958138,PL,Age60_69,JANSS,643350
2021-W01,0,0,0,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W01,1254,0,0,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W01,0,0,0,0,,PL41,37958138,PL,Age60_69,JANSS,451714
2021-W01,0,0,0,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W01,0,0,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W01,477,0,0,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W01,0,0,0,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W01,0,0,0,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W01,0,0,0,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W01,0,0,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W01,779,0,0,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W01,2279,0,0,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W01,0,0,0,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W01,0,0,0,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W01,4090,0,4,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W01,0,0,0,0,,PL52,37958138,PL,Age60_69,JANSS,132877
2021-W01,770,0,0,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W01,0,0,0,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W01,0,0,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W01,0,0,0,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W01,0,0,0,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W01,0,0,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W01,0,0,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W01,1153,0,1,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W01,1905,0,0,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W01,0,0,0,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W01,0,0,0,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W01,0,0,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W01,0,0,0,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W01,2560,0,0,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W01,0,0,0,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W01,0,0,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W01,0,0,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W01,703,0,0,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W01,1637,0,0,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W01,1295,0,0,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W01,0,0,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W01,0,0,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W01,0,0,0,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W01,0,0,0,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W01,0,0,0,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W01,0,0,0,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W01,0,0,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W01,704,0,0,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W01,0,0,0,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W01,0,0,0,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W01,0,0,0,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W01,0,0,0,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W01,0,0,0,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W01,3046,0,0,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W01,448,0,0,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W01,0,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W01,0,0,0,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W01,0,0,0,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W01,0,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W01,310,0,0,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W01,0,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W01,0,0,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W01,640,0,0,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W01,0,0,0,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W01,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W01,117,0,0,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W01,0,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W01,0,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W01,0,0,0,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W01,0,0,0,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W01,0,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W01,79,0,0,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W01,0,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W01,0,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W01,414,0,0,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W01,0,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W01,0,0,0,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W01,0,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W01,5189,0,0,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W01,0,0,0,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W01,0,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W01,243,0,0,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W01,0,0,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W01,0,0,0,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W01,0,0,0,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W01,0,0,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W01,536,0,0,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W01,0,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W01,0,0,0,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W01,0,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W01,155,0,0,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W01,0,0,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W01,0,0,0,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W01,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W01,128,0,0,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W01,0,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W01,0,0,0,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W01,763,0,0,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W01,0,0,0,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W01,0,0,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W01,287,0,0,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W01,0,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W01,0,0,0,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W01,0,0,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W01,213,0,0,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W01,0,0,0,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W01,0,0,0,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W01,0,0,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W01,225,0,0,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W01,0,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W01,0,0,0,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W01,0,0,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W01,150,0,0,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W01,0,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W01,0,0,0,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W01,0,0,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W01,481,0,0,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W01,0,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W01,0,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W01,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W01,0,0,0,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W01,117,0,0,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W01,0,0,0,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W01,73,0,0,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W01,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W01,0,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W01,0,0,0,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W01,56,0,0,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W01,0,0,0,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W01,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W01,0,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W01,222,0,0,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W01,0,0,0,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W01,39,0,0,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W01,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W01,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W01,0,0,0,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W01,0,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W01,0,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W01,0,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W01,0,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W01,0,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W01,0,0,0,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W01,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W01,30,0,0,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W01,0,0,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W01,0,0,0,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W01,0,0,0,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W01,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W01,116,0,0,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W01,0,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W01,303,0,1,0,,PL92X,37958138,PL,Age80+,COM,
2021-W01,0,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W01,0,0,0,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W01,0,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W01,42,0,0,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W01,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W01,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W01,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W01,0,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W01,102,0,0,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W01,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W01,174,0,0,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W01,0,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W01,0,0,0,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W01,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W01,77,0,0,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W01,142,0,0,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W01,0,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W01,0,0,0,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W01,78,0,0,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W01,17,0,0,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W01,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W01,0,0,0,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W01,0,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W01,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W01,0,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W01,45,0,0,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W01,0,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W01,0,0,0,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W01,0,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W01,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W01,0,0,0,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W01,0,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W01,1633,0,1,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W01,0,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W01,4,0,0,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W01,2,0,0,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W01,0,0,0,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W01,50,0,0,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W01,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W01,2,0,0,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W01,12,0,0,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W01,40,0,0,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W01,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W01,20,0,0,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W01,5,0,0,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W01,10,0,0,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W01,27,0,0,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W01,0,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W01,12,0,0,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W01,10,0,0,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W01,0,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W01,2,0,0,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W01,0,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W01,34,0,0,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W01,1,0,0,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W01,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W01,3,0,0,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W01,234,0,0,0,,PL,37958138,PL,AgeUNK,COM,
2021-W01,0,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W01,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W01,0,0,0,0,,PL81,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL22,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W01,11345,0,0,0,,PL22,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL22,37958138,PL,HCW,AZ,
2021-W01,0,0,0,0,,PL63,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL43,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W01,7052,0,0,0,,PL21,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL71,37958138,PL,HCW,MOD,
2021-W01,1481,0,0,0,,PL43,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL43,37958138,PL,HCW,AZ,
2021-W01,4952,0,0,0,,PL81,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W01,3682,0,1,0,,PL62,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W01,0,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W01,0,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W01,2417,0,0,0,,PL52,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W01,6482,0,0,0,,PL71,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL84,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W01,2188,0,0,0,,PL84,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL42,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL92X,37958138,PL,HCW,AZ,
2021-W01,14650,0,13,0,,PL92X,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL92X,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL82,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W01,0,0,0,0,,PL71,37958138,PL,HCW,AZ,
2021-W01,0,0,0,0,,PL21,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W01,4768,0,0,0,,PL61,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL61,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL51,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W01,2950,0,0,0,,PL82,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL41,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W01,2572,0,0,0,,PL72,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W01,8104,0,0,0,,PL51,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W01,5556,0,1,0,,PL63,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W01,0,0,0,0,,PL62,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W01,0,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W01,3727,0,0,0,,PL42,37958138,PL,HCW,COM,
2021-W01,7800,0,0,0,,PL41,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W01,0,0,0,0,,PL52,37958138,PL,HCW,MOD,
2021-W01,0,0,0,0,,PL,37958138,PL,HCW,AZ,
2021-W01,89726,0,15,0,,PL,37958138,PL,HCW,COM,
2021-W01,0,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W02,17495,0,3,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W02,0,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W02,1,0,0,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W02,0,0,0,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W02,0,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W02,26158,0,24,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W02,0,0,0,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W02,21949,0,262,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W02,0,0,0,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W02,0,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W02,5667,0,6,0,,PL43,37958138,PL,ALL,COM,819729
2021-W02,0,0,0,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W02,0,0,0,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W02,30613,0,0,0,,PL22,37958138,PL,ALL,COM,3705960
2021-W02,0,0,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2021-W02,10769,0,47,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W02,0,0,0,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W02,1,0,0,0,28800,PL,37958138,PL,ALL,MOD,31044901
2021-W02,0,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2021-W02,269151,0,829,0,354510,PL,37958138,PL,ALL,COM,31044901
2021-W02,0,0,0,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W02,0,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W02,19744,0,0,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W02,0,0,0,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W02,0,0,0,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W02,0,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W02,19059,0,110,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W02,0,0,0,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W02,0,0,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W02,0,0,0,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W02,0,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W02,11490,0,20,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W02,0,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W02,0,0,0,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W02,0,0,0,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W02,0,0,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W02,6635,0,0,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W02,0,0,0,0,,PL81,37958138,PL,ALL,MOD,1719530
